Vktgs,wind_speed,gravi_fts,elev_stick,elron_stick,rudder_stick,elev_surf,ailrn_surf,ruddr_surf,"nwhel,steer",trim,flap,pitch,roll,hding,"   alpha,__deg ","   _beta,__deg ","   hpath,__deg ","   vpath,__deg ","   _slip,__deg ","   __alt,ftmsl ","   ___on,runwy ","   _dist,___ft ","   thro1,_part ","   power,_1,hp "
97.13294814,27.49583658,32.13776042,-0.022694614,-0.016738775,0.00191,0.022553718,-0.006915856,0.006848749,0.01908,-0.19043,0,0.732294199,-0.032776695,260.344087,-1.288513336,-0.165263797,252.8292363,2.548184936,-0.179436752,2872.02651,0,28358.34117,1,160.4236505
97.13876421,27.4985435,32.13776,-0.02266,-0.0174,0.00191,0.022498791,-0.007518164,0.006875508,0.01908,-0.19043,0,0.744691089,-0.109606021,260.3454226,-1.287918489,-0.163929116,252.8257622,2.563052168,-0.176833696,2872.765975,0,28374.89136,1,160.4194042
97.14459764,27.50088159,32.13776,-0.02266,-0.0174,0.00191,0.022401745,-0.00751,0.006907951,0.01908,-0.19043,0,0.758321414,-0.189463379,260.3455614,-1.286935174,-0.162393749,252.8206036,2.578969619,-0.174088106,2873.535041,0,28392.00209,1,160.4151531
97.15002479,27.50374504,32.13776,-0.02266,-0.0174,0.00191,0.022567399,-0.00751,0.006939505,0.01908,-0.19043,0,0.770390515,-0.265191075,260.3446542,-1.287471578,-0.161257834,252.8143876,2.59480144,-0.17142186,2874.275721,0,28408.39497,1,160.4105621
97.15562726,27.50596096,32.13775,-0.02266,-0.015972256,0.00191,0.022542674,-0.006238924,0.006973663,0.01908,-0.19043,0,0.782867417,-0.340133939,260.3420313,-1.287963406,-0.159799193,252.8060783,2.611071816,-0.168615381,2875.062793,0,28425.69326,1,160.4059166
97.16041192,27.50844554,32.13775,-0.022729065,-0.006344602,0.00191,0.022389256,0.002507121,0.007024161,0.01908,-0.19043,0,0.794790265,-0.376883571,260.3378824,-1.287949897,-0.159020847,252.7975578,2.625895633,-0.166105258,2875.766125,0,28441.06105,1,160.4007983
97.16532626,27.5109959,32.13775,-0.023356964,-0.00309,0.00191,0.021862653,0.005333589,0.007074809,0.01908,-0.19043,0,0.806745836,-0.395775541,260.3313966,-1.288793731,-0.159089901,252.7876193,2.64177303,-0.163957205,2876.528098,0,28457.61366,1,160.3941556
97.16995548,27.51378805,32.13775,-0.022375555,-0.002958184,0.00191,0.022852819,0.00542141,0.007113875,0.01908,-0.19043,0,0.818966654,-0.411405519,260.3229868,-1.288892086,-0.160587048,252.7769987,2.657044299,-0.162321706,2877.302376,0,28474.3331,1,160.3874789
97.17431869,27.51624905,32.13774572,-0.02184,-0.00271,0.00191,0.023250051,0.005645718,0.007148564,0.01908,-0.19043,0,0.83271111,-0.426596776,260.313179,-1.287797615,-0.16279195,252.7657265,2.672737726,-0.161114564,2878.093984,0,28491.3325,1,160.3814048
97.17805933,27.51886612,32.13774,-0.022238129,-0.002894499,0.00191,0.022776726,0.005474922,0.007164855,0.01908,-0.19043,0,0.846377169,-0.441317925,260.3029897,-1.286953185,-0.165457795,252.7544013,2.688649751,-0.160519777,2878.855491,0,28507.58124,1,160.3754694
97.18139347,27.52155849,32.13774,-0.022324681,-0.002934608,0.00191,0.02269123,0.005451303,0.00717,0.01908,-0.19043,0,0.859887315,-0.456824202,260.2925421,-1.28656602,-0.168023135,252.7425319,2.704939075,-0.160456321,2879.621197,0,28523.81924,1,160.369399
97.18442783,27.52439263,32.13774,-0.022384124,-0.002835313,0.00191,0.022615983,0.005551282,0.007166702,0.01908,-0.19043,0,0.873553005,-0.472585312,260.2820697,-1.286265634,-0.170245406,252.7300848,2.721527955,-0.160794672,2880.398595,0,28540.21913,1,160.363199
97.18705779,27.52682591,32.13774,-0.022773921,-0.002768849,0.00191,0.022266837,0.005609451,0.00715566,0.01908,-0.19043,0,0.886708776,-0.488030712,260.2720222,-1.286603216,-0.17146587,252.7171516,2.738251497,-0.161473791,2881.180197,0,28556.59408,1,160.357155
97.18935315,27.52953759,32.13773439,-0.022300427,-0.00235,0.00191,0.022729734,0.00596631,0.007144385,0.01908,-0.19043,0,0.899966563,-0.501213036,260.262437,-1.286486792,-0.172053529,252.7038524,2.754527469,-0.162291122,2881.966134,0,28572.9638,1,160.350498
97.19123806,27.53213103,32.13773,-0.022117664,-0.001906872,0.00191,0.022987841,0.006323603,0.007133386,0.01908,-0.19043,0,0.912704129,-0.51037536,260.2533803,-1.286851861,-0.171885446,252.690393,2.770740779,-0.163129267,2882.749652,0,28589.18483,1,160.3436234
97.19273171,27.53481874,32.13773,-0.02246781,-0.00473483,0.00191,0.022804065,0.003794387,0.007114688,0.01908,-0.19043,0,0.924209809,-0.529010551,260.2448532,-1.28851515,-0.171252346,252.6766233,2.787059324,-0.163933591,2883.541953,0,28605.49192,1,160.336825
97.19394695,27.53757789,32.13773,-0.023406962,-0.005256021,0.00191,0.022028031,0.003391978,0.007101,0.01908,-0.19043,0,0.934588594,-0.554767948,260.2367823,-1.290819904,-0.169984056,252.6624426,2.802784379,-0.164414984,2884.343079,0,28621.89407,1,160.3301893
97.19498874,27.54025163,32.13772,-0.022649457,-0.004388558,0.00191,0.022738486,0.004168256,0.007099871,0.01908,-0.19043,0,0.945563773,-0.578179863,260.2289678,-1.291337143,-0.168115057,252.6478883,2.817035245,-0.164568971,2885.14847,0,28638.29228,1,160.3232923
97.19568956,27.54287634,32.13772,-0.02184,-0.010509451,0.00191,0.023368016,-0.00141429,0.00709,0.01908,-0.19043,0,0.958434318,-0.619432483,260.2213556,-1.290152904,-0.16603171,252.6328294,2.831570995,-0.164440726,2885.958641,0,28654.69964,1,160.3160809
97.19605836,27.54563095,32.13772,-0.021725724,-0.0116,0.00191,0.023168287,-0.002311638,0.007091394,0.01908,-0.19043,0,0.973701099,-0.671106296,260.2138073,-1.287214853,-0.163617661,252.6171006,2.846933791,-0.163685309,2886.771409,0,28671.07346,1,160.3093342
97.19605228,27.54835157,32.13771814,-0.020871041,-0.01148828,0.00191,0.023697996,-0.002163176,0.007103724,0.01908,-0.19043,0,0.991015389,-0.724794677,260.2060037,-1.28325644,-0.160897744,252.6006138,2.863540701,-0.162461873,2887.581769,0,28687.3073,1,160.3024161
97.19561509,27.55122827,32.13771,-0.020447585,-0.011170689,0.00191,0.023919657,-0.001902154,0.007117155,0.01908,-0.19043,0,1.00960083,-0.776719048,260.1975994,-1.279822504,-0.157876816,252.5829077,2.882357551,-0.160954313,2888.405784,0,28703.71443,1,160.2946244
97.19475428,27.55399938,32.13771,-0.020724131,-0.010142847,0.00191,0.023548885,-0.000997083,0.007117397,0.01908,-0.19043,0,1.028218139,-0.823992974,260.1889557,-1.277615535,-0.154204211,252.5642157,2.902702749,-0.159447994,2889.235385,0,28720.11625,1,160.286625
97.19344544,27.55675764,32.13771,-0.020563005,-0.007012578,0.00191,0.023634132,0.001827396,0.007138575,0.01908,-0.19043,0,1.046907446,-0.859725436,260.1795554,-1.275948407,-0.150560868,252.5449124,2.923767989,-0.157449625,2890.068747,0,28736.47433,1,160.2781214
97.19162705,27.5596854,32.13771,-0.021453597,-0.006678777,0.00191,0.022858597,0.002086511,0.007171151,0.01908,-0.19043,0,1.064300252,-0.890796978,260.1689669,-1.276148561,-0.147714281,252.5250585,2.945526439,-0.155137266,2890.907111,0,28752.80933,1,160.2690107
97.18941182,27.56245476,32.13770398,-0.02134647,-0.006548135,0.00191,0.023167791,0.002203809,0.007208056,0.01908,-0.19043,0,1.079929364,-0.921220858,260.1568651,-1.277598537,-0.14587137,252.5046229,2.966654989,-0.152587281,2891.754851,0,28769.20804,1,160.2597437
97.18693257,27.56517343,32.1377,-0.020531561,-0.00615,0.00191,0.023989595,0.002577789,0.007244422,0.01908,-0.19043,0,1.095538788,-0.950519925,260.1433713,-1.278011785,-0.145102413,252.4838724,2.986492344,-0.150023099,2892.598932,0,28785.42404,1,160.2505636
97.1840961,27.5680967,32.1377,-0.020731973,-0.003289351,0.00191,0.02370043,0.005245059,0.007285599,0.01908,-0.19043,0,1.111932664,-0.975038499,260.1283061,-1.277578019,-0.14535398,252.4624427,3.00625656,-0.147545278,2893.452056,0,28801.70502,1,160.2408951
97.18086962,27.57111606,32.1377,-0.02102,-0.000272613,0.00191,0.023287127,0.007885911,0.007328576,0.01908,-0.19043,0,1.129180573,-0.984813255,260.111518,-1.27638697,-0.146513021,252.440316,3.026120833,-0.145409774,2894.317032,0,28818.10511,1,160.2306345
97.17717219,27.57416925,32.13769166,-0.02102,0.000998622,0.00191,0.023191643,0.008990265,0.007356673,0.01908,-0.19043,0,1.146878663,-0.985846714,260.0934045,-1.274989593,-0.148549009,252.4178099,3.046294426,-0.143847909,2895.187315,0,28834.50036,1,160.2197617
97.17303145,27.57680225,32.13769,-0.020351112,0.000629973,0.00191,0.023790361,0.008635056,0.007376722,0.01908,-0.19043,0,1.164565074,-0.986304777,260.0747805,-1.273552556,-0.151104054,252.3955688,3.066403544,-0.142912584,2896.043758,0,28850.52472,1,160.2097705
97.1682795,27.57971937,32.13769,-0.020895084,0.00053,0.00191,0.02332774,0.008548439,0.007388439,0.01908,-0.19043,0,1.181595493,-0.987233854,260.055458,-1.273605349,-0.154020932,252.3726454,3.08756533,-0.142474651,2896.922015,0,28866.84666,1,160.1992358
97.16309922,27.58284567,32.13769,-0.02102,0.00053,0.00191,0.023454147,0.00855,0.007380994,0.01908,-0.19043,0,1.196645798,-0.988362609,260.0361328,-1.275308033,-0.156830473,252.3493496,3.10830393,-0.142582102,2897.810261,0,28883.25088,1,160.1884583
97.1575701,27.58588816,32.13768029,-0.02102,0.00053,0.00191,0.02348,0.008559711,0.007370289,0.01908,-0.19043,0,1.211527719,-0.990043149,260.0172584,-1.276266864,-0.15904187,252.3258645,3.12790365,-0.143143805,2898.70389,0,28899.64338,1,160.1773799
97.15163801,27.58897101,32.13768,-0.02184,0.000515237,0.00191,0.022818612,0.008536467,0.007350615,0.01908,-0.19043,0,1.225228137,-0.991363026,259.9990446,-1.278016417,-0.160557348,252.3022817,3.147022467,-0.143967681,2899.60192,0,28916.00933,1,160.1662821
97.14552548,27.59171572,32.13768,-0.021803025,0.00029,0.00191,0.02297976,0.008330451,0.00736,0.01908,-0.19043,0,1.237721804,-0.993338298,259.9813873,-1.279613396,-0.161956284,252.2794633,3.164426335,-0.144421113,2900.477335,0,28931.87957,1,160.1554454
97.13895965,27.59482872,32.13767919,-0.02102,0.00029,0.00191,0.02359629,0.008339194,0.007359194,0.01908,-0.19043,0,1.252111847,-0.99556275,259.9632048,-1.278930638,-0.163432585,252.2558521,3.181382178,-0.14516065,2901.38163,0,28948.18364,1,160.1440433
97.13222929,27.59779435,32.13767,-0.02102,0.00029,0.00191,0.02343508,0.00833082,0.00734672,0.01908,-0.19043,0,1.267283094,-0.997372036,259.9459987,-1.277468322,-0.164231301,252.2326757,3.198319551,-0.146197258,2902.263379,0,28963.99796,1,160.1325846
97.12483783,27.60096624,32.13767,-0.02102,0.00029,0.00191,0.023393264,0.00834,0.007307052,0.01908,-0.19043,0,1.283127705,-0.999697387,259.9294094,-1.276327052,-0.163744937,252.2084585,3.216472786,-0.14767359,2903.182818,0,28980.38877,1,160.1209727
97.11697251,27.60423957,32.13766725,-0.02102,0.000523382,0.00191,0.023456272,0.008554162,0.007284509,0.01908,-0.19043,0,1.298134922,-1.001425896,259.9139337,-1.276175462,-0.162232629,252.1842744,3.234779779,-0.148850636,2904.107315,0,28996.77396,1,160.1087313
97.10868783,27.60733432,32.13766,-0.02102,0.000741756,0.00191,0.023462122,0.008737073,0.007266171,0.01908,-0.19043,0,1.313018512,-1.001711049,259.8991511,-1.275977,-0.160020951,252.1601672,3.252857488,-0.149636146,2905.036881,0,29013.16458,1,160.0963268
97.09996035,27.61053527,32.13765483,-0.02102,0.00063731,0.00191,0.023560999,0.008626312,0.00726,0.01908,-0.19043,0,1.326996393,-1.001321691,259.8846871,-1.276503822,-0.15766755,252.1361888,3.270714982,-0.149976831,2905.971554,0,29029.55114,1,160.0835064
97.09087333,27.61374745,32.13765,-0.02102,0.001642461,0.00191,0.023510664,0.009562793,0.007266611,0.01908,-0.19043,0,1.341168211,-0.999176836,259.8701487,-1.276356709,-0.155475908,252.112365,3.287989813,-0.149897773,2906.91102,0,29045.93408,1,160.0708501
97.08135676,27.6168777,32.13765,-0.02102,0.00377903,0.00191,0.023406304,0.01151979,0.007277962,0.01908,-0.19043,0,1.356132572,-0.991462879,259.8551276,-1.275290105,-0.153771435,252.0887382,3.305097769,-0.149463748,2907.855233,0,29062.31617,1,160.0582924
97.07141575,27.62036388,32.13765,-0.021816149,0.012228776,0.00191,0.02263007,0.019018706,0.007311454,0.01908,-0.19043,0,1.370586307,-0.952453007,259.8388935,-1.274534153,-0.153055707,252.0654344,3.32188394,-0.14884331,2908.80498,0,29078.71926,1,160.0438281
97.06057902,27.62305747,32.13765,-0.02102,0.01853,0.00191,0.023289397,0.02465241,0.007361446,0.01908,-0.19043,0,1.386134117,-0.875621112,259.8201523,-1.272527346,-0.153800727,252.042282,3.338401828,-0.148648916,2909.793289,0,29095.69441,1,160.0291571
97.04897804,27.62693268,32.13765,-0.02102,0.01853,0.00191,0.023108773,0.024693461,0.007386076,0.01908,-0.19043,0,1.402899305,-0.798979076,259.800259,-1.270097133,-0.15756099,252.020681,3.355979825,-0.149141527,2910.776064,0,29112.48199,1,160.0134346
97.03690177,27.63017446,32.13764,-0.021823338,0.019436372,0.00191,0.022368288,0.025563324,0.0074,0.01908,-0.19043,0,1.418095256,-0.724122383,259.7803246,-1.269558374,-0.162285908,252.0004914,3.373978493,-0.150201698,2911.742823,0,29128.91625,1,159.9993119
97.02477776,27.6331384,32.13763879,-0.02102,0.022367723,0.00191,0.023239084,0.028243414,0.0074,0.01908,-0.19043,0,1.431705384,-0.643794447,259.7612563,-1.269332027,-0.167595287,251.9824886,3.390364002,-0.152042927,2912.669075,0,29144.5781,1,159.9856289
97.01511992,27.63517817,32.13763148,-0.02102,0.029466714,0.00191,0.023173285,0.034713658,0.0074,0.01908,-0.19043,0,1.442467191,-0.562868873,259.7467074,-1.268440083,-0.171726007,251.9694604,3.402383303,-0.153929168,2913.383573,0,29156.60985,1,159.9752546
97.00023731,27.63863407,32.13763,-0.02102,0.031850119,0.00191,0.023067755,0.036499672,0.007390776,0.01908,-0.19043,0,1.458661174,-0.415247531,259.725727,-1.266710291,-0.178426755,251.9521078,3.419873538,-0.157916763,2914.433616,0,29174.21798,1,159.9582717
96.98364214,27.64231583,32.13763,-0.02102,0.036155677,0.00191,0.023030636,0.040525677,0.007348411,0.01908,-0.19043,0,1.475324,-0.250574082,259.705479,-1.265351249,-0.185973885,251.936916,3.438315825,-0.163306871,2915.527841,0,29192.4718,1,159.9408861
96.96617088,27.6460458,32.13763,-0.02102,0.03511,0.00191,0.023054516,0.039492043,0.007290968,0.01908,-0.19043,0,1.491138479,-0.086161558,259.6882978,-1.264761936,-0.193299885,251.9250928,3.456636111,-0.169776767,2916.605193,0,29210.3372,1,159.9239101
96.94850401,27.64984927,32.1376264,-0.021314849,0.03511,0.00191,0.022817513,0.039545617,0.007211234,0.01908,-0.19043,0,1.505388709,0.065536197,259.6753813,-1.264904509,-0.199570775,251.9168848,3.473926423,-0.176673407,2917.628436,0,29227.22241,1,159.9079788
96.92992819,27.65290964,32.13762,-0.021506733,0.03511,0.00191,0.022703588,0.03952,0.007127486,0.01908,-0.19043,0,1.518886806,0.218769563,259.6658001,-1.265437541,-0.204128149,251.9111903,3.490744148,-0.183962445,2918.657017,0,29244.11501,1,159.8931272
96.91103685,27.6564294,32.13762,-0.02140573,0.03511,0.00191,0.022843678,0.039548224,0.007037664,0.01908,-0.19043,0,1.531579622,0.365754048,259.6601642,-1.265810497,-0.207512485,251.9084402,3.50639438,-0.191202877,2919.656298,0,29260.45229,1,159.8780537
96.89152852,27.65967274,32.13762,-0.021434565,0.034056858,0.00191,0.022835323,0.038645522,0.006945501,0.01908,-0.19043,0,1.543845465,0.503210243,259.65839,-1.266129332,-0.209368709,251.9084725,3.521500656,-0.198245417,2920.642926,0,29276.50619,1,159.863368
96.87117856,27.66302062,32.13762,-0.02102,0.03298,0.00191,0.023166008,0.037658669,0.006858226,0.01908,-0.19043,0,1.556713304,0.637110725,259.6599043,-1.26550595,-0.21014887,251.9109985,3.536219815,-0.204967832,2921.633114,0,29292.55233,1,159.8485665
96.84945291,27.66661884,32.13761365,-0.02102,0.031004805,0.00191,0.023181618,0.035781827,0.006775542,0.01908,-0.19043,0,1.569683518,0.771717012,259.6647196,-1.2651658,-0.210066902,251.9163355,3.551450882,-0.211335812,2922.646146,0,29308.90094,1,159.8330793
96.82681551,27.67008972,32.13761,-0.02102,0.030660135,0.00191,0.023117261,0.035517807,0.006703973,0.01908,-0.19043,0,1.582696009,0.901635577,259.6724664,-1.264578221,-0.209303974,251.9243752,3.566477925,-0.217085883,2923.662965,0,29325.23999,1,159.8174674
96.80325606,27.67348358,32.13760111,-0.021748655,0.0309,0.00191,0.022537952,0.03571557,0.00664557,0.01908,-0.19043,0,1.594422666,1.032991828,259.6826617,-1.265300806,-0.208186966,251.9351016,3.581577234,-0.222200943,2924.68379,0,29341.57286,1,159.8023627
96.77952105,27.67679812,32.1376,-0.021047125,0.029904072,0.00191,0.023291883,0.034801094,0.006601323,0.01908,-0.19043,0,1.605267555,1.15901867,259.6945205,-1.265729415,-0.207325471,251.9481131,3.595234526,-0.226654706,2925.682449,0,29357.4897,1,159.7874491
96.7542885,27.68049719,32.1376,-0.021971083,0.02886,0.00191,0.022484495,0.033811599,0.006555204,0.01908,-0.19043,0,1.615303277,1.28591221,259.7084517,-1.266974954,-0.20717,251.9642285,3.608942739,-0.23068552,2926.71024,0,29373.80401,1,159.7707988
96.72837584,27.68377767,32.13759718,-0.022197179,0.02886,0.00191,0.022435152,0.033831288,0.006524356,0.01908,-0.19043,0,1.623865455,1.411865936,259.7237899,-1.268758649,-0.207407055,251.9828456,3.62147668,-0.234346624,2927.742223,0,29390.12936,1,159.7551707
96.70183885,27.68721328,32.13758609,-0.021340355,0.029254584,0.00191,0.023341044,0.03423505,0.00649828,0.01908,-0.19043,0,1.632210753,1.536645455,259.7403572,-1.269577026,-0.20854132,252.0039147,3.632543649,-0.237761886,2928.777531,0,29406.45144,1,159.7393714
96.67463901,27.69069003,32.13758,-0.02184,0.025622824,0.00191,0.022745107,0.030700043,0.006460428,0.01908,-0.19043,0,1.641314234,1.661264811,259.7582004,-1.269461069,-0.210314361,252.0272294,3.643382873,-0.241285993,2929.815308,0,29422.76853,1,159.7227044
96.64704132,27.69401389,32.13758,-0.02184,0.011814373,0.00191,0.02274537,0.01805537,0.006402412,0.01908,-0.19043,0,1.650269646,1.743760514,259.7780259,-1.269866431,-0.212390064,252.0523625,3.654907781,-0.244880707,2930.840739,0,29438.83866,1,159.7075669
96.61876067,27.69740359,32.13758,-0.02184,0.000703491,0.00191,0.022878669,0.008376137,0.006325246,0.01908,-0.19043,0,1.658303275,1.767366149,259.8008752,-1.271462772,-0.213855863,252.0788558,3.667112589,-0.247933817,2931.871393,0,29454.93728,1,159.6940704
96.58984966,27.70109694,32.13758,-0.022373482,-0.004275845,0.00191,0.022628683,0.004064872,0.006257471,0.01908,-0.19043,0,1.664303186,1.759050313,259.8267101,-1.274498387,-0.213905671,252.1062125,3.678826477,-0.249969376,2932.918321,0,29471.23764,1,159.6804046
96.56112046,27.70442125,32.13757317,-0.022100118,-0.006680519,0.00191,0.023013538,0.001960176,0.006205861,0.01908,-0.19043,0,1.669593858,1.736529625,259.8546581,-1.276582725,-0.211859657,252.1334285,3.688634296,-0.25124789,2933.964828,0,29487.48562,1,159.6663276
96.53242876,27.70806321,32.13757,-0.02184,-0.005359716,0.00191,0.023190486,0.003285689,0.006167621,0.01908,-0.19043,0,1.67580809,1.710563158,259.8841567,-1.276776376,-0.208404088,252.1604552,3.697328586,-0.251823786,2935.015514,0,29503.75759,1,159.6511678
96.50443445,27.71156068,32.13757,-0.02184,-0.005486192,0.00191,0.023095983,0.003125806,0.006151998,0.01908,-0.19043,0,1.682669388,1.687043437,259.9137719,-1.276001821,-0.204023089,252.1866212,3.705621647,-0.251651935,2936.042246,0,29519.62229,1,159.6358169
96.47679204,27.71482769,32.13757,-0.02184,-0.006847561,0.00191,0.023040218,0.001842004,0.00615,0.01908,-0.19043,0,1.689641153,1.662587815,259.9430608,-1.275145742,-0.199410449,252.2122689,3.713955062,-0.250730699,2937.055732,0,29535.2463,1,159.6199925
96.44891859,27.71825078,32.13757,-0.02184,-0.006354976,0.00191,0.0230141,0.002267571,0.0061659,0.01908,-0.19043,0,1.696575663,1.640329043,259.9719313,-1.274341931,-0.195277856,252.2379167,3.722272795,-0.249063057,2938.07739,0,29550.96096,1,159.603896
96.42146297,27.7215967,32.13756231,-0.022470349,-0.01923358,0.00191,0.022371964,-0.009472816,0.00617,0.01908,-0.19043,0,1.703009729,1.579442289,260.0003104,-1.273434344,-0.191731051,252.2627392,3.730004436,-0.24713719,2939.088931,0,29566.48773,1,159.5886464
96.39347725,27.72520466,32.13756,-0.022002444,-0.022568577,0.00191,0.022845575,-0.01227414,0.006161981,0.01908,-0.19043,0,1.709291292,1.491618373,260.0298379,-1.27242414,-0.187550048,252.287218,3.737553569,-0.244480819,2940.130462,0,29582.44071,1,159.5736711
96.36523663,27.72886271,32.13755118,-0.022563042,-0.021758681,0.00191,0.02227814,-0.011453951,0.00616,0.01908,-0.19043,0,1.715328492,1.398209371,260.0598406,-1.27193902,-0.182284752,252.3107149,3.745495016,-0.24097729,2941.192236,0,29598.67768,1,159.5583478
96.33814217,27.73208563,32.13755,-0.021957875,-0.02167,0.00191,0.022899251,-0.011378563,0.006185688,0.01908,-0.19043,0,1.720929128,1.308107569,260.0880954,-1.27138625,-0.176663809,252.3321046,3.752757629,-0.236863872,2942.225608,0,29614.44022,1,159.5430214
96.31151999,27.73578971,32.13755,-0.022575656,-0.023015712,0.00191,0.02225743,-0.01265394,0.006225886,0.01908,-0.19043,0,1.726416162,1.217374384,260.1147634,-1.270968058,-0.171657266,252.3519658,3.760011302,-0.232158008,2943.252244,0,29630.07446,1,159.5264475
96.28426148,27.73919713,32.13754071,-0.021898397,-0.02109881,0.00191,0.022959467,-0.01085884,0.006276439,0.01908,-0.19043,0,1.731928285,1.126284699,260.1403274,-1.270521335,-0.167037621,252.3710254,3.767202917,-0.226683851,2944.317585,0,29646.26593,1,159.5103117
96.25720644,27.74282001,32.13754,-0.02184,-0.021647059,0.00191,0.022961886,-0.011417059,0.0063478,0.01908,-0.19043,0,1.737792131,1.036818202,260.1634277,-1.269734512,-0.163765848,252.3886024,3.774363792,-0.220924412,2945.388786,0,29662.51514,1,159.4930151
96.23331222,27.74589641,32.13754,-0.02184,-0.021042326,0.00191,0.022934205,-0.010820924,0.00640159,0.01908,-0.19043,0,1.743111771,0.956004626,260.1816777,-1.269022138,-0.161941746,252.4028529,3.78077936,-0.215677015,2946.348146,0,29677.04523,1,159.4780879
96.20852628,27.74925768,32.13753207,-0.02184,-0.02094,0.00191,0.022922073,-0.010712073,0.006465492,0.01908,-0.19043,0,1.748579657,0.871256633,260.1985954,-1.268386785,-0.16115264,252.4163153,3.787481942,-0.210307545,2947.355503,0,29692.26726,1,159.462073
96.18208201,27.75291098,32.13753,-0.022497129,-0.02094,0.00191,0.02230294,-0.01071,0.006528083,0.01908,-0.19043,0,1.75382894,0.779384495,260.2145471,-1.268410275,-0.161220344,252.429131,3.794747927,-0.204808592,2948.446264,0,29708.72246,1,159.4447243
96.15597707,27.75660356,32.13753,-0.02266,-0.020343655,0.00191,0.022231691,-0.010146331,0.006580846,0.01908,-0.19043,0,1.758138491,0.687684453,260.2283324,-1.268948316,-0.161980713,252.440084,3.801457248,-0.199745303,2949.54386,0,29725.24727,1,159.4271693
96.13077566,27.76058526,32.13752084,-0.021909029,-0.02021,0.00191,0.023120028,-0.010038316,0.006626633,0.01908,-0.19043,0,1.761471767,0.59887694,260.2401363,-1.269682757,-0.163129084,252.4489869,3.807164145,-0.195287465,2950.625996,0,29741.51829,1,159.4091179
96.10615962,27.76399655,32.13752,-0.022623806,-0.020907779,0.00191,0.022435311,-0.010670868,0.006658676,0.01908,-0.19043,0,1.76439597,0.50808555,260.2503866,-1.270313517,-0.163965572,252.4559482,3.812225485,-0.19138508,2951.706308,0,29757.73717,1,159.3922459
96.08258912,27.76740511,32.13752,-0.02266,-0.02094,0.00191,0.022325582,-0.010709302,0.006678605,0.01908,-0.19043,0,1.767719992,0.419865321,260.2593688,-1.269940001,-0.164381394,252.460947,3.816505106,-0.187954892,2952.763526,0,29773.59317,1,159.3756603
96.06028342,27.770965,32.13751092,-0.02191526,-0.020277,0.00191,0.022973918,-0.010092411,0.006707247,0.01908,-0.19043,0,1.771638288,0.335669288,260.2671577,-1.268692986,-0.164428164,252.4641064,3.820397466,-0.184912685,2953.78438,0,29788.88414,1,159.3590575
96.03708686,27.7747384,32.13751,-0.02184,-0.021648413,0.00191,0.022921774,-0.011340335,0.006719852,0.01908,-0.19043,0,1.776492725,0.242618382,260.2747075,-1.266885284,-0.163937393,252.4657693,3.824789526,-0.181930513,2954.861971,0,29805.008,1,159.3416873
96.01412773,27.77810981,32.13751,-0.022655042,-0.020944414,0.00191,0.022244111,-0.010684111,0.006739879,0.01908,-0.19043,0,1.779740653,0.150075139,260.2814794,-1.267188005,-0.162528525,252.4656111,3.829799891,-0.178937956,2955.946374,0,29821.21526,1,159.3251889
95.99253086,27.78165766,32.13751,-0.021858702,-0.02165335,0.00191,0.023011982,-0.011354263,0.006759544,0.01908,-0.19043,0,1.782984735,0.060312116,260.2870998,-1.266525509,-0.160819685,252.4638217,3.833543331,-0.176047055,2956.990912,0,29836.80444,1,159.3086732
95.97053521,27.78552801,32.1375,-0.021894009,-0.021573837,0.00191,0.022877308,-0.011253058,0.006791976,0.01908,-0.19043,0,1.7869546,-0.034447155,260.292023,-1.265366168,-0.158787972,252.4602021,3.837584418,-0.172904621,2958.076252,0,29852.98949,1,159.2911227
95.9489324,27.78888533,32.1375,-0.022599731,-0.02021,0.00191,0.022202764,-0.010020735,0.006822205,0.01908,-0.19043,0,1.790281119,-0.124260586,260.2956361,-1.26521263,-0.156325362,252.454919,3.842020922,-0.169603777,2959.160351,0,29869.1381,1,159.2742907
95.92850847,27.79241308,32.13749949,-0.021881702,-0.02021,0.00191,0.023080841,-0.01003,0.006852034,0.01908,-0.19043,0,1.792126113,-0.210184477,260.2977671,-1.26579221,-0.154147271,252.4483079,3.845467145,-0.16632353,2960.208503,0,29884.74083,1,159.2574224
95.90805043,27.79601325,32.13749,-0.02261826,-0.020247159,0.00191,0.022385632,-0.010061559,0.006892036,0.01908,-0.19043,0,1.793477075,-0.298609843,260.2984167,-1.266527062,-0.152143975,252.4399205,3.848501296,-0.162849297,2961.284316,0,29900.73404,1,159.2403636
95.88840221,27.79955528,32.13749,-0.02184,-0.020914806,0.00191,0.023049655,-0.010625496,0.00693138,0.01908,-0.19043,0,1.795733511,-0.389847085,260.297532,-1.265515496,-0.150493754,252.4300386,3.850464546,-0.159361968,2962.346226,0,29916.50893,1,159.2236588
95.86871066,27.80340745,32.13748898,-0.02184,-0.020137657,0.00191,0.023027773,-0.009881922,0.006975095,0.01908,-0.19043,0,1.798066127,-0.483465521,260.2949577,-1.264711805,-0.149070597,252.4180831,3.852780276,-0.155714586,2963.434949,0,29932.67878,1,159.2065353
95.8497509,27.80694979,32.13748,-0.02184,-0.0195,0.00191,0.022914405,-0.009374196,0.007025595,0.01908,-0.19043,0,1.800911244,-0.569288822,260.2906719,-1.263516133,-0.147784526,252.4046222,3.855177882,-0.152181822,2964.50828,0,29948.61315,1,159.1891502
